id,cost
177360,5787
177361,1498
177362,1197
177365,13836
177366,2298
177367,27017
177368,6685
177401,10478
177402,124957
177403,178946
177404,22962
177405,161418
177406,150451
177407,222726
177408,61141
177409,2156
177417,288
177418,498
177419,155
177422,100
177423,286
177425,725
177426,294
177427,256
177428,2936
177429,3044
177482,4039
177483,199
177484,293
177485,299
177486,145
177495,421
177496,1284
177497,8008
177498,14669
177499,1294
177500,186427
177501,288722
177502,144
177503,6443
177504,201
177506,121
177507,164
177508,102
177583,809
177584,74689
177585,33332
177586,136249
177587,286920
177588,237572
177589,53581
177590,17322
177591,1007
177592,57566
177657,35363
177658,9476
177661,9281
177662,3074
177663,1685
177687,7046
177688,3334
177693,43013
177698,8273
177699,12178
177700,9578
177701,58943
178244,8784
178250,18274
178255,18933
178256,43902
178257,2464
178258,2566
178259,18920
178292,63122
178293,5624
178294,288793
178295,186272
178296,24875
178297,4049
178306,101
178307,306
178308,341
178309,107
178316,235
178317,107
178319,2094
178320,285
178374,102
178375,11910
178376,135
178377,102
178381,100
178382,1925
178383,15720
178384,209
178385,2296
178386,14437
178387,15550
178388,9390
178389,3053
178391,2639
178392,37230
178394,231
178395,6082
178396,137
178397,174
178398,138
178473,11224
178474,77437
178475,12541
178477,19739
178478,115719
178479,32161
178547,27637
178548,26204
178549,23899
178550,25000
178551,30142
178552,37265
178578,200
178579,15568
178584,58468
178585,514
179134,1716
179135,19292
179140,13659
179141,42085
179142,19406
179143,11479
179146,5737
179148,1659
179149,35894
179150,1944
179185,18909
179186,25883
179187,141
179191,100
179195,263
179196,251
179197,120
179210,4694
179266,75738
179267,14444
179268,155
179269,100
179272,175
179273,15023
179274,28222
179275,7533
179276,5654
179277,25395
179278,27201
179279,173
179280,351
179286,4611
179287,6637
179288,114
179289,101
179363,1043
179364,89972
179365,15060
179374,110
179375,107
179438,42265
179439,148787
179441,51877
179442,44110
179443,25928
179469,3166
179470,12075
179474,1825
179475,38323
179476,5710
180025,178
180032,47405
180033,6289
180034,1436
180038,18761
180039,8946
180040,138
180082,100
180084,3701
180085,308
180086,331
180087,191
180100,4643
180101,100
180158,813
180159,304
180162,107
180163,127
180177,13172
180178,28696
180252,101
180253,31110
180254,36521
180255,29181
180264,35733
180265,66176
180266,101
180330,31744
180333,57353
180334,46571
180361,4757
180362,16303
180364,7003
180365,11427
180366,1557
180916,11213
180922,4963
180923,9901
180924,1395
180925,262
180927,835
180928,8996
180929,20624
180974,164937
180975,55160
180976,100
180991,2782
181049,349
181050,1437
181052,110
181053,103
181069,15130
181070,160
181143,263
181144,79153
181150,17603
181151,14559
181154,7050
181155,182
181156,102
181224,5067
181253,18551
181254,13591
181255,2472
181256,805
181257,476
181258,612
181259,4954
181799,6941
181804,44910
181806,22585
181807,50748
181808,4559
181813,702
181815,3829
181816,2186
181817,12494
181818,53422
181819,9476
181850,1813
181851,3991
181852,4305
181853,1195
181864,88439
181865,67268
181881,2998
181882,2351
181942,873
181943,1281
181944,100
181960,9426
181961,23184
181962,541
181963,141
181964,106
181965,131
182032,107
182033,116
182034,44537
182035,107560
182036,2269
182045,11543
182046,126
182145,9973
182146,1636
182147,4451
182150,98552
182151,28173
182152,1886
182153,5291
182689,4532
182690,44832
182694,9942
182695,36851
182696,7824
182697,28219
182698,42622
182699,4480
182704,4148
182705,3053
182706,24856
182707,34969
182708,1463
182709,100
182740,8769
182741,22130
182743,1151
182744,8707
182745,39541
182746,14594
182753,124074
182754,125223
182755,54890
182772,3606
182774,161
182828,120
182851,9290
182852,130451
182853,5706
182854,1006
182855,352
182856,236
182857,101
182923,150
182924,192
182925,4270
182926,68059
182927,23424
182931,63433
182932,6398
182933,398
182934,144
182935,83455
182936,13056
183009,42023
183010,18231
183036,74138
183037,12251
183038,2322
183039,6211
183041,265703
183042,18307
183044,3159
183045,25515
183580,8417
183581,16010
183586,32572
183587,40266
183588,38709
183589,154007
183590,58665
183593,28235
183594,44402
183595,3518
183596,77366
183597,49233
183623,156
183630,64579
183631,35775
183642,25557
183643,49094
183644,65346
183662,17973
183663,7458
183664,7941
183742,531
183743,5978
183744,924
183745,1332
183746,596
183747,193
183748,186
183749,101
183814,101
183815,152
183816,140
183817,88038
183818,59586
183819,34689
183820,6093
183821,5654
183822,48306
183824,1696
183825,91686
183826,133125
183927,35552
183928,2288
183929,14637
183930,12698
183931,3623
183932,124206
183933,1352
183936,13418
183937,20649
184469,20832
184470,18901
184476,6478
184477,5668
184478,175697
184479,259946
184480,179758
184481,6851
184484,61456
184485,136191
184486,81609
184487,35962
184513,6006
184514,115357
184519,100
184520,3990
184521,23505
184522,3807
184532,25683
184533,43975
184553,11128
184555,15752
184608,985
184609,1490
184610,235
184634,21393
184635,1193
184636,785
184637,561
184638,219
184639,106
184710,40707
184711,217823
184712,160212
184713,14681
184716,99966
184717,8611
184791,3148
184792,5183
184818,10018
184819,5322
184822,8162
184823,47882
184824,642
184828,26832
185357,30329
185358,71951
185359,45458
185360,18770
185361,106367
185368,10565
185369,2602
185370,2058
185371,129195
185372,39393
185373,73611
185374,24770
185375,9992
185404,61013
185405,25087
185412,1066
185421,100
185422,547
185423,303
185443,10698
185444,5146
185465,206
185466,428
185501,442
185502,296
185524,101
185525,6148
185526,57813
185527,159
185528,146
185529,154
185530,189
185600,4655
185601,108095
185602,293238
185603,116525
185610,127
185682,98945
185683,18835
185713,12534
185714,9359
185719,37029
185720,4450
186247,6453
186248,9297
186249,66118
186250,22697
186251,73487
186252,48847
186264,3035
186265,36666
186295,87341
186312,112
186313,113
186314,333
186334,50435
186335,34366
186336,3084
186341,5482
186342,1841
186358,1387
186391,89097
186392,47256
186393,2708
186416,25977
186417,38768
186418,46506
186419,107
186420,140
186421,124
186422,100
186490,667
186491,74100
186492,77547
186493,148251
186501,188
186606,4561
186607,5806
186610,20487
186611,5947
187135,27466
187136,15140
187137,91447
187138,55173
187139,42735
187140,6049
187141,45685
187142,33998
187143,448
187156,34734
187182,102
187185,17451
187186,134802
187201,44719
187202,1087
187203,145
187224,4017
187225,8874
187226,1347
187230,2890
187249,1017
187282,52505
187283,9307
187284,10397
187308,87278
187309,146635
187310,101
187311,100
187312,447
187313,105
187381,78453
187382,12688
187383,7700
187498,12610
187499,27520
187500,6748
187501,8851
188024,1390
188025,316
188026,45466
188027,81261
188030,35102
188031,82542
188032,52684
188033,45946
188046,2293
188047,30737
188073,109
188074,238
188075,3172
188076,74854
188088,126
188089,3598
188090,76295
188091,94150
188092,35535
188093,182
188094,112
188113,2077
188114,6707
188115,11959
188116,8384
188117,6506
188119,106
188140,122
188143,9254
188145,100
188172,2361
188175,9360
188198,4870
188199,70881
188200,211809
188201,102
188203,1221
188204,1082
188271,40264
188272,24966
188355,1448
188356,47699
188357,14571
188391,33244
188916,64380
188917,46925
188920,35120
188921,52812
188923,993
188935,875
188937,4768
188938,57371
188964,5772
188965,51014
188966,49318
188967,47988
188980,114615
188981,102
188983,100
188984,110
189003,662
189004,6736
189007,3308
189008,874
189010,7006
189011,3360
189031,273
189033,10508
189034,18786
189061,4189
189062,56841
189063,299390
189064,55435
189089,494
189090,72354
189091,109346
189092,51397
189093,8247
189094,229
189095,234
189096,102
189160,117
189161,114
189162,5119
189244,2979
189246,2608
189247,3903
189282,103
189806,4942
189807,47981
189808,75576
189809,6622
189810,37771
189811,1722
189825,792
189826,10553
189827,3461
189828,34532
189829,7978
189855,24816
189861,2453
189869,27202
189870,85808
189871,49921
189872,122
189894,128
189899,108
189901,8235
189902,5130
189918,2919
189919,44271
189920,109
189922,4805
189923,3420
189924,6137
189952,4586
189953,205324
189954,161588
189955,10087
189981,113268
189984,15572
189985,126
189986,144
189987,173
189988,100
189989,100
190049,110
190050,270
190051,194
190052,112
190138,228
190695,75078
190696,2467
190699,141081
190700,37521
190701,1094
190714,1807
190715,1942
190716,1085
190717,8868
190718,15928
190719,3932
190745,117
190746,84210
190752,25723
190753,580
190759,142759
190760,184163
190761,19081
190762,1763
190763,150
190784,158
190789,100
190791,701
190792,2730
190793,846
190809,18324
190810,42407
190811,31099
190814,6151
190815,9247
190843,9740
190844,214999
190845,344203
190846,50062
190878,1399
190879,6127
190880,28724
190881,22651
190882,10350
190883,2293
190939,106
190940,258
190941,515
190942,155
190943,123
191029,387
191030,5045
191586,91121
191590,4802
191605,603
191606,675
191607,69378
191608,20707
191635,1192
191636,62503
191637,12841
191650,192605
191651,170641
191652,52069
191653,2494
191654,591
191675,182
191679,100
191700,20045
191701,43088
191702,17836
191703,20583
191704,6563
191705,10512
191706,5038
191707,4942
191708,17293
191723,18405
191724,49744
191735,163445
191736,387694
191737,17276
191774,7295
191775,11096
191776,10642
191777,14791
191778,6522
191830,204
191831,255
191832,154
191833,115
191834,103
192495,390
192497,184
192498,34916
192525,256
192526,1169
192539,373
192541,675
192542,80318
192543,107394
192544,1147
192545,158
192566,382
192590,5160
192591,30828
192592,3615
192594,14628
192595,7052
192596,34692
192597,8108
192598,58630
192599,41166
192600,4220
192626,3760
192627,85891
192669,1129
192670,983
192671,10696
192672,39299
192719,100
192720,190
192721,166
192722,163
192723,119
192724,110
192811,1917
192812,21222
193386,7349
193388,35468
193389,53338
193414,338
193415,1769
193416,37082
193428,100
193433,17900
193434,67089
193457,144
193487,6412
193488,10791
193489,167609
193490,40011
193491,42925
193564,22382
193610,107
193611,194
193612,162
193613,114
193615,100
193702,4968
193703,14200
194277,5366
194278,12253
194279,21343
194304,782
194305,11774
194306,100
194316,100
194322,170
194323,38636
194324,147222
194325,2640
194372,163
194379,12471
194380,124309
194381,36838
194382,8176
194394,190805
194455,633
194456,1571
194500,100
194501,118
194502,121
194503,134
194504,121
194505,913
194506,563
194507,129
194593,3420
194594,2130
195167,4317
195168,8384
195169,10302
195193,113
195194,50743
195195,16352
195198,605
195205,100
195214,133476
195239,599
195267,3375
195268,3079
195269,4911
195270,13415
195271,73831
195272,6842
195273,16211
195347,1154
195348,286
195392,106
195393,124
195394,129
195395,121
195396,788
195397,130
195398,110
195485,4635
195486,45395
195487,4096
196056,15983
196057,14346
196058,8751
196059,25054
196083,230
196084,27389
196085,60829
196089,889
196130,18126
196131,37932
196155,108
196162,190
196239,1385
196240,8578
196283,107
196284,128
196285,114
196286,119
196287,191
196288,173
196289,165
196290,172
196291,121
196376,22943
196377,1807
196378,61531
196379,11838
196943,5633
196944,5765
196945,5045
196946,2650
196947,4981
196948,1211
196949,38554
196950,12500
196973,49107
196974,108342
196975,13775
197021,16098
197022,37013
197045,122
197072,189
197073,23189
197131,23253
197132,991
197133,100
197172,100
197173,100
197174,100
197175,111
197176,108
197177,110
197178,106
197179,105
197180,115
197181,275
197182,100
197267,16506
197268,30450
197269,22191
197834,1710
197835,1015
197839,22961
197840,16017
197859,194
197860,105
197861,453
197863,82768
197864,41563
197869,125
197885,125767
197911,18103
197912,10382
197964,73218
197965,34668
197966,69343
197967,18135
198023,20402
198024,100
198062,102
198063,100
198064,103
198065,103
198066,103
198067,111
198068,125
198069,115
198070,105
198071,132
198072,108
198157,102
198158,1810
198159,62094
198173,10891
198728,1812
198729,2364
198730,5885
198749,543
198750,19221
198751,73989
198752,165230
198753,30913
198755,282
198773,100
198774,212576
198775,261968
198802,59782
198828,163
198853,997
198854,13377
198855,125817
198856,49616
198857,3188
198858,114798
198859,1337
198914,19240
198915,15410
198916,100
198956,112
198957,128
198958,140
198959,135
198960,117
198961,106
198962,165
198963,170
198964,100
199048,2912
199049,4969
199050,19213
199052,694
199063,4929
199064,5715
199639,187
199640,686
199641,10843
199642,163894
199664,162935
199665,368841
199666,14289
199693,23216
199694,5046
199716,1074
199744,120
199745,140625
199746,232858
199747,42085
199749,42919
199750,85567
199806,10607
199807,16596
199808,100
199848,101
199849,100
199850,101
199851,101
199852,137
199853,195
199854,185
199855,102
199941,31972
199943,17806
199953,20594
199954,20448
200500,2708
200529,261
200530,3025
200531,27435
200532,3511
200533,28168
200553,117
200554,47716
200555,62403
200584,124
200585,3573
200634,508
200635,25675
200636,65569
200637,4192
200640,35096
200641,62526
200698,2063
200699,1021
200700,140
200738,100
200739,101
200740,134
200741,351
200742,283
200743,287
200744,140
200745,102
200830,4283
200833,3059
200844,30013
200845,362
201417,119
201418,231
201419,2725
201420,2519
201421,74542
201422,106421
201423,2067
201444,418
201445,150460
201446,423147
201447,108759
201448,13649
201475,100
201476,13998
201525,3365
201526,31439
201527,90943
201531,85808
201532,16932
201591,16856
201592,100
201630,107
201631,147
201632,450
201633,274
201634,172
201635,164
201636,101
201637,112
201734,23171
201735,57691
201736,26097
202286,38819
202308,711
202309,2857
202310,30241
202311,35429
202312,32565
202336,18593
202337,478624
202338,19515
202367,65644
202412,806
202416,6966
202417,7079
202418,66988
202419,123532
202420,4417
202421,89999
202422,25346
202423,13109
202482,5902
202483,10539
202521,136
202522,358
202523,283
202524,175
202525,564
202526,106
202527,153
202528,113
202529,102
202536,10911
202537,2070
202538,290
202539,1231
202626,10931
202627,19870
202628,3180
203175,24030
203176,50194
203177,5575
203199,357
203200,1842
203201,2007
203226,45739
203227,338143
203228,88528
203258,177995
203259,113223
203307,11976
203308,2365
203309,51594
203310,30084
203311,87159
203312,51286
203374,13938
203375,10398
203412,121
203413,331
203414,272
203415,663
203416,1054
203417,395
203418,203
203419,509
203420,182313
203422,220726
203423,2656
203424,2969
203425,103
203428,79076
203429,144099
203430,195393
203431,19677
203518,22686
203519,17327
204061,8385
204066,85216
204067,3147
204090,113
204091,287
204092,703
204117,248423
204118,154764
204119,4340
204149,15845
204150,38460
204200,6929
204202,8234
204203,2076
204266,17095
204268,106
204303,100
204304,100
204305,124
204306,1234
204307,1459
204308,198
204309,193
204310,153
204311,108
204313,335398
204314,201181
204315,122527
204316,259456
204317,129185
204318,211376
204319,111092
204320,83053
204321,247510
204322,11803
204393,100
204408,14072
204409,18595
204410,16630
204411,9723
204951,42588
204952,21749
204956,39878
204957,8583
204982,425
204983,1913
205007,44068
205008,259265
205009,11843
205010,274
205041,23491
205090,13423
205091,17239
205157,8976
205158,17240
205197,560
205198,1345
205199,596
205200,897
205201,111
205204,142
205205,6983
205206,84406
