species,pu,amount
10,93692,2913.132405
32,93692,1
2,93695,1396.267657
5,93695,3728508.459855
7,93695,198719.997967
8,93695,74035.362913
10,93695,308929.375923
32,93695,1
5,93696,11266311.512835
7,93696,1273725.733505
8,93696,21309.150073
10,93696,1749531.029326
32,93696,1
5,93697,1599772.336982
7,93697,307117.183261
10,93697,171908.731256
32,93697,1
5,93698,144128.3687
7,93698,6692.23423
10,93698,21212.060897
32,93698,1
5,93699,1500765.71952
7,93699,211118.940641
10,93699,64067.882667
32,93699,1
5,93700,19468.69495
7,93700,57409.62137
10,93700,4197.975354
32,93700,1
6,93736,2895307.610064
35,93736,1
2,93737,65486.565678
6,93737,7965502.631654
10,93737,602.639834
35,93737,1
6,93738,3703801.350059
10,93738,11350.158218
35,93738,1
6,93739,1452540.85518
10,93739,17192.670354
35,93739,1
6,93740,1744361.242572
10,93740,25250.3584
35,93740,1
2,93741,37365.506465
6,93741,10548931.216523
10,93741,35951.1835
35,93741,1
2,93742,127267.656224
6,93742,20437152.862164
10,93742,450905.709323001
35,93742,1
2,93743,29516.378874
6,93743,6681581.827643
10,93743,113846.237542
35,93743,1
2,93744,1844.748517
6,93744,4789982.948227
10,93744,270240.885618
35,93744,1
6,93761,5107362.593236
35,93761,1
6,93762,12514201.466272
10,93762,47930.38864
35,93762,1
1,93763,1316040.647905
2,93763,117257.358235
6,93763,2106850.266157
10,93763,31510.885302
35,93763,1
2,93766,118750.836065
6,93766,246810.33402
35,93766,1
2,93767,5491549.24538
6,93767,3675563.619342
10,93767,42487.495253
35,93767,1
2,93768,52573.508914
6,93768,37463.948956
10,93768,49801.96103
35,93768,1
6,93769,2238702.004785
10,93769,167948.128454
35,93769,1
1,93770,1181112.511553
2,93770,2464047.789146
6,93770,2215463.219101
10,93770,42978.777529
35,93770,1
1,93771,3355867.852607
2,93771,169861.649971
6,93771,885599.20914
10,93771,14161.693983
35,93771,1
1,93772,3803706.79173
2,93772,333387.970078
6,93772,2010285.191136
10,93772,104201.83697
35,93772,1
1,93773,1472898.887365
2,93773,99097.638833
6,93773,2341220.637012
10,93773,25301.301179
35,93773,1
1,93774,2687625.511158
6,93774,310666.331146
35,93774,1
1,93775,1137967.179368
6,93775,591146.338904
35,93775,1
1,93776,286566.270627
6,93776,306335.373668
10,93776,156.40499
35,93776,1
1,93777,83897.963364
6,93777,671020.889606
10,93777,100.43847
35,93777,1
2,93778,10038.019501
6,93778,1457490.260827
10,93778,13157.325319
35,93778,1
2,93779,23979.9049
6,93779,4881123.460442
10,93779,100307.18101
35,93779,1
6,93780,5293777.294699
10,93780,42384.226708
35,93780,1
6,93781,1826348.692601
10,93781,10344.927942
35,93781,1
6,93783,9673950.47637201
10,93783,86879.021719
35,93783,1
3,93784,173695.6486
5,93784,2499999.07338
6,93784,10467383.006469
7,93784,290995.947767
10,93784,500099.40491
35,93784,1
3,93785,1607.263978
5,93785,46443.742224
7,93785,57676.944055
8,93785,80111.89854
10,93785,1718.897348
35,93785,1
1,93788,5978414.444576
3,93788,411906.207144
5,93788,12886.079435
7,93788,1616631.82682
8,93788,394281.445879
10,93788,78337.485671
35,93788,1
1,93796,4975848.512368
2,93796,3439066.00526
5,93796,1279326.780733
7,93796,921989.283562
8,93796,211350.94646
9,93796,1152077.354677
10,93796,74573.436462
30,93796,1
1,93797,5141985.894528
2,93797,5301418.7294
5,93797,727246.413056
6,93797,378490.9977
7,93797,708709.957466
8,93797,128431.066571
9,93797,2215117.051597
10,93797,124419.97095
30,93797,1
1,93798,251637.408092
2,93798,13239128.014779
5,93798,72253.799834
6,93798,552833.6059
7,93798,482753.886568
8,93798,59575.881507
9,93798,756769.748319
10,93798,14810.849852
30,93798,1
1,93799,1602980.577591
2,93799,12839058.148143
5,93799,966019.461739
6,93799,141344.977812
7,93799,1972605.28626
8,93799,465697.184229
9,93799,1296207.552566
10,93799,64477.638755
30,93799,1
1,93800,4007505.266542
2,93800,7123263.88983
3,93800,151.563404
5,93800,521372.341155
6,93800,165819.368277
7,93800,5310580.305631
8,93800,1260710.648783
9,93800,234740.525515
10,93800,49191.376602
30,93800,1
1,93801,22947405.240081
2,93801,301916.389813
5,93801,1304321.2405
7,93801,1979889.316249
8,93801,358297.966836
10,93801,259729.069142
30,93801,1
1,93802,11890007.547821
2,93802,16074.831217
5,93802,3773025.645396
7,93802,10168291.767473
8,93802,400149.337489
10,93802,495678.971617
30,93802,1
1,93803,5132326.994144
5,93803,4994403.42897501
7,93803,8184177.156164
8,93803,1255873.134896
10,93803,940968.319066
30,93803,1
1,93804,9269903.945264
5,93804,2269943.392911
7,93804,9475660.674726
8,93804,1399460.648946
10,93804,4173721.038561
30,93804,1
1,93808,1741868.935649
2,93808,69735.508266
5,93808,484765.823834
7,93808,244602.971906
8,93808,155144.220651
9,93808,315257.739084
10,93808,223273.07656
30,93808,1
1,93835,1389921.403566
30,93835,1
5,93837,202013.105279
7,93837,1018111.36128
8,93837,713599.517397
9,93837,518110.802809
30,93837,1
1,93838,1007.66432
5,93838,124521.061976
7,93838,261523.457039
8,93838,2121612.218293
9,93838,31506.551293
30,93838,1
1,93839,20227419.214079
5,93839,3376298.609486
7,93839,4933123.69696
8,93839,12502405.11439
9,93839,276517.519652
30,93839,1
1,93840,291535.522365
5,93840,53895.05636
7,93840,696178.08117
8,93840,88618.08994
30,93840,1
1,93855,4664693.930593
3,93855,128482.999591
5,93855,848864.457646
7,93855,1528865.728024
8,93855,695294.2205
14,93855,1
48,93855,100000000
50,93855,100000000
1,93858,17503321.355618
3,93858,380223.524521
5,93858,1271129.073469
7,93858,1312197.038823
8,93858,63479.24829
14,93858,1
45,93858,11715210.31
48,93858,100000000
1,93859,2231327.937845
3,93859,302697.96158
5,93859,29948.85057
7,93859,74967.695906
8,93859,42168.50221
14,93859,1
45,93859,1523278.457
48,93859,100000000
1,93861,12843979.298823
3,93861,375185.2749
5,93861,353556.11124
7,93861,581492.444983
8,93861,125615.60852
14,93861,1
45,93861,6045997.848
1,93862,78786051.311116
3,93862,1486849.88399
5,93862,498541.572071
7,93862,590673.476782
14,93862,1
45,93862,12370383.79
1,93863,73120795.064074
3,93863,1934895.88647
5,93863,3420052.368787
7,93863,1252244.453294
14,93863,1
45,93863,43031167.34
1,93864,23914396.375107
3,93864,3638750.652946
5,93864,4704105.831882
7,93864,8259443.836001
8,93864,7347336.989872
14,93864,1
45,93864,28559498.45
47,93864,1
1,93874,92401.448136
5,93874,120737.759099
7,93874,1099296.226272
8,93874,70308.673053
9,93874,117600.195853
14,93874,1
1,93875,278229.988843
5,93875,100378.901712
7,93875,886593.203031
8,93875,2047.987569
14,93875,1
8,93945,8940.15192
14,93945,1
1,93951,193019.800338
3,93951,34656.38362
8,93951,16976.676203
9,93951,139952.299829
14,93951,1
1,93952,409031.172402
3,93952,67504.224563
8,93952,16240.345352
9,93952,8277.904108
14,93952,1
14,93954,1
1,93977,6723334.955537
9,93977,1883834.619875
14,93977,1
1,93978,7233408.389311
2,93978,192473.039281
9,93978,2484304.499484
14,93978,1
1,93979,635615.471824
9,93979,397888.275207
14,93979,1
13,94005,1
48,94005,100000000
2,94007,459192.432125
13,94007,1
48,94007,100000000
2,94008,1187504.313544
13,94008,1
48,94008,100000000
2,94011,558058.31019
13,94011,1
48,94011,100000000
50,94011,100000000
2,94012,118758.376449
13,94012,1
48,94012,100000000
50,94012,100000000
2,94013,100749.896764
13,94013,1
48,94013,100000000
50,94013,100000000
13,94014,1
48,94014,100000000
50,94014,100000000
13,94015,1
48,94015,100000000
50,94015,100000000
2,94056,6490302.725133
13,94056,1
2,94057,20080575.737145
13,94057,1
2,94058,3228975.092041
13,94058,1
2,94059,218260.21145
13,94059,1
2,94060,4235750.066667
13,94060,1
2,94061,15167364.840358
13,94061,1
2,94062,7859981.034999
13,94062,1
26,94150,1
50,94150,100000000
26,94155,1
1,94245,202114.409517
25,94245,1
50,94245,100000000
1,94246,771915.071088
25,94246,1
48,94246,100000000
50,94246,100000000
1,94247,267981.152856
25,94247,1
48,94247,100000000
1,94248,68494.947654
25,94248,1
48,94248,100000000
1,94249,1861254.238822
25,94249,1
48,94249,100000000
1,94250,843150.918172
2,94250,1119373.952989
25,94250,1
48,94250,100000000
1,94251,2522394.529125
2,94251,143363.869416
25,94251,1
48,94251,100000000
1,94252,12048500.689321
25,94252,1
48,94252,100000000
1,94253,14645981.517989
25,94253,1
25,94256,1
45,94256,803.49373
50,94256,100000000
1,94257,1079049.896311
25,94257,1
45,94257,1702977.644
50,94257,100000000
1,94258,373602.738861
2,94258,97712.149509
25,94258,1
45,94258,1741403.947
1,94261,35202.211505
25,94261,1
50,94261,100000000
1,94262,1905322.227613
2,94262,1581775.989997
25,94262,1
50,94262,100000000
1,94263,1422598.109633
25,94263,1
1,94576,80260.007742
5,94576,3514.866543
7,94576,9440.544233
32,94576,1
5,94577,1799400.223286
7,94577,210322.630246
8,94577,6888.174466
10,94577,40220.04376
32,94577,1
1,94578,783803.874286
2,94578,1416519.773214
5,94578,912656.256703
7,94578,1175968.702278
8,94578,84010.806133
10,94578,138503.207081
32,94578,1
1,94579,569.107666
2,94579,3226706.619869
5,94579,11177784.686785
7,94579,3499902.28502
8,94579,187490.047569
10,94579,894444.729923999
32,94579,1
2,94580,6472.875656
5,94580,3401954.555559
7,94580,166142.430335
8,94580,227708.868201
10,94580,245418.886662
32,94580,1
2,94581,82075.777916
5,94581,3682877.31642
7,94581,234456.723325
8,94581,167301.886151
10,94581,409058.877134001
32,94581,1
2,94582,35966.232731
5,94582,626911.178444
7,94582,26814.24913
8,94582,163940.75919
10,94582,29253.641166
32,94582,1
2,94583,154004.403713
5,94583,797522.969718
7,94583,78706.338103
8,94583,199329.352074
10,94583,35596.007836
32,94583,1
2,94584,31354.654608
5,94584,1175444.679131
7,94584,72198.819316
8,94584,211106.886605
10,94584,141676.85669
32,94584,1
2,94585,160457.321503
5,94585,2746128.378292
7,94585,163272.972739
8,94585,385019.960724
10,94585,217264.526148
32,94585,1
2,94586,11515.518953
5,94586,2440289.359182
7,94586,149904.254423
8,94586,17425.332018
10,94586,188853.076725
32,94586,1
2,94615,145351.383832
6,94615,5085843.117874
10,94615,11946.333252
35,94615,1
2,94616,75589.988167
6,94616,3934353.043267
10,94616,1568.856004
35,94616,1
2,94617,184713.848558
6,94617,12828707.138309
10,94617,131985.711525
35,94617,1
2,94618,265911.175301
6,94618,12420030.138756
10,94618,149365.341691
35,94618,1
2,94619,81147.652307
6,94619,12163978.08113
10,94619,33153.241831
35,94619,1
1,94620,211745.793892
2,94620,4611.257389
6,94620,20646107.901783
10,94620,37549.413768
35,94620,1
1,94621,34654.370336
2,94621,1844.5014
6,94621,7962123.959345
10,94621,133383.916462
35,94621,1
2,94622,19367.271921
6,94622,11473075.147316
10,94622,546.931346
35,94622,1
6,94623,2471292.331522
10,94623,672.656084
35,94623,1
2,94624,17520.158264
35,94624,1
2,94631,5401.002155
6,94631,8817912.171828
10,94631,174950.431937
35,94631,1
2,94632,188263.529986
6,94632,11668245.357864
10,94632,112364.627076
35,94632,1
2,94635,1142843.12784
6,94635,10220847.973984
10,94635,1077827.259039
35,94635,1
2,94636,697418.628103
6,94636,1426975.647963
10,94636,472312.307635
35,94636,1
6,94651,203200.4625
35,94651,1
6,94652,64002143.197217
10,94652,21191.424387
35,94652,1
6,94653,2754289.151922
10,94653,164109.476445
35,94653,1
1,94654,869153.608278
2,94654,198211.907363
6,94654,1070151.403167
10,94654,5751.109695
35,94654,1
1,94655,5450994.082303
2,94655,84430.229281
6,94655,2222676.067827
10,94655,17766.481738
35,94655,1
1,94656,2975348.342148
2,94656,913.554352
6,94656,2459944.800661
10,94656,19785.407713
35,94656,1
2,94657,109257.255563
6,94657,15441097.294967
10,94657,41073.613406
35,94657,1
2,94658,3416002.869605
6,94658,55034548.987762
10,94658,325627.158093
35,94658,1
6,94659,4021.084245
10,94659,38866.086049
35,94659,1
6,94660,254831.315337
10,94660,106256.975985
35,94660,1
6,94663,7015.551593
10,94663,401.741856
35,94663,1
6,94670,80879.54476
10,94670,2841.286942
35,94670,1
6,94671,54107.148517
10,94671,4218.285484
35,94671,1
6,94672,1356137.49741
10,94672,10540.407566
35,94672,1
6,94673,9091148.28025999
10,94673,24933.739739
35,94673,1
6,94674,3638717.161092
10,94674,87338.6459119999
35,94674,1
1,94687,6510857.508364
5,94687,2236514.371915
7,94687,1184709.669028
8,94687,204751.879977
9,94687,84522.584244
10,94687,93939.741603
30,94687,1
1,94688,5610964.824919
2,94688,533529.833605
5,94688,2337611.35622
6,94688,1848681.014151
7,94688,1389705.806104
8,94688,875565.927171
9,94688,2434317.773048
10,94688,188616.20551
30,94688,1
1,94689,4039150.97982
5,94689,206254.908626
6,94689,2292247.243159
7,94689,1298061.299974
8,94689,390918.277896
9,94689,839975.24459
10,94689,5273.18908
30,94689,1
1,94690,3224796.176205
2,94690,302179.995127
5,94690,92517.720778
6,94690,1460185.683428
7,94690,1682523.101679
8,94690,547445.676176
9,94690,603758.105616
10,94690,3441.086987
30,94690,1
1,94691,3549374.844912
2,94691,25544.185665
5,94691,397733.337845
6,94691,198896.094364
7,94691,1899895.869201
8,94691,246150.696134
10,94691,24645.2209
30,94691,1
1,94692,4174268.06273
5,94692,145718.31905
10,94692,401.710799
30,94692,1
1,94693,510780.940336
5,94693,451612.540439
10,94693,47099.569919
30,94693,1
1,94694,727689.195006
5,94694,328589.399321
7,94694,366737.986935
8,94694,476989.266989
10,94694,803.371504
30,94694,1
3,94725,7732.338503
5,94725,2369852.360545
30,94725,1
1,94727,2722674.754072
5,94727,4016.961707
30,94727,1
1,94729,129147.337234
5,94729,1764977.659628
7,94729,1797861.085736
8,94729,7322347.297988
9,94729,678516.04882
30,94729,1
1,94730,23082444.882834
3,94730,532.924662
5,94730,6413139.150809
7,94730,3849615.307884
8,94730,19473838.372926
9,94730,19382.64194
30,94730,1
1,94731,35657085.972086
5,94731,3011533.467379
7,94731,17711981.123493
8,94731,7360726.776041
30,94731,1
1,94732,2542427.317348
5,94732,399419.282002
7,94732,3206076.475845
8,94732,544387.073368
30,94732,1
1,94749,8277465.121921
2,94749,296179.014707
3,94749,321561.550986
5,94749,428916.464411
7,94749,226731.2229
14,94749,1
45,94749,5115941.864
48,94749,100000000
1,94750,2672812.589215
2,94750,215579.46976
3,94750,257815.02788
7,94750,54077.458518
14,94750,1
45,94750,1648298.776
47,94750,1
48,94750,100000000
1,94751,499238.328016
3,94751,61595.6589
5,94751,54435.478306
7,94751,32235.48823
14,94751,1
45,94751,397885.791
1,94752,51391582.614478
14,94752,1
45,94752,25695791.28
1,94753,55483322.325369
3,94753,4692166.226313
5,94753,7588224.863824
7,94753,4328163.134374
8,94753,227088.971619
14,94753,1
45,94753,43303469.07
1,94754,26359758.991061
3,94754,5587146.905023
5,94754,12209522.5795
7,94754,11892604.268633
8,94754,1462349.053179
14,94754,1
45,94754,42869153.22
1,94755,18803990.569731
3,94755,1986001.49289
5,94755,3893470.384084
7,94755,5675673.501375
8,94755,4382114.092134
14,94755,1
45,94755,20957140.69
47,94755,1
1,94868,1505333.592982
2,94868,44407.569193
9,94868,280687.25939
14,94868,1
1,94869,19428491.112751
2,94869,548906.793369
9,94869,6104466.281486
14,94869,1
2,94897,3317324.474948
13,94897,1
48,94897,100000000
2,94898,7573694.159423
13,94898,1
48,94898,100000000
2,94899,2509284.928221
13,94899,1
48,94899,100000000
2,94900,6728666.51338
13,94900,1
48,94900,100000000
2,94901,831832.201421
13,94901,1
48,94901,100000000
13,94902,1
48,94902,100000000
50,94902,100000000
13,94903,1
48,94903,100000000
50,94903,100000000
2,94904,1097406.947762
13,94904,1
48,94904,100000000
50,94904,100000000
2,94905,561224.321535
13,94905,1
48,94905,100000000
50,94905,100000000
2,94948,9275150.376275
13,94948,1
2,94949,56268020.869706
13,94949,1
2,94950,25243189.832335
13,94950,1
2,94951,10824804.93558
13,94951,1
2,94952,75615.105989
13,94952,1
2,95041,603161.367049
26,95041,1
50,95041,100000000
26,95053,1
50,95053,100000000
25,95134,1
50,95134,100000000
25,95135,1
50,95135,100000000
1,95136,187502.048415
25,95136,1
50,95136,100000000
25,95137,1
48,95137,100000000
50,95137,100000000
1,95139,112811.488853
25,95139,1
48,95139,100000000
1,95140,1469672.691451
2,95140,256892.90635
25,95140,1
48,95140,100000000
1,95141,1103352.409998
2,95141,75888.336175
25,95141,1
48,95141,100000000
1,95142,2873621.530622
2,95142,47641.18065
25,95142,1
48,95142,100000000
1,95143,5202761.055837
25,95143,1
48,95143,100000000
1,95144,9745062.169398
25,95144,1
50,95144,100000000
1,95145,803438.834195
25,95145,1
50,95145,100000000
25,95146,1
50,95146,100000000
1,95147,708897.886541
25,95147,1
45,95147,1816836.695
50,95147,100000000
1,95148,155239.528779
25,95148,1
45,95148,821348.3066
47,95148,1
50,95148,100000000
1,95151,1417709.799617
25,95151,1
42,95151,68111.90765
45,95151,564677.7166
50,95151,100000000
1,95152,1060338.723218
2,95152,984952.623133
25,95152,1
50,95152,100000000
1,95467,2577532.555733
5,95467,171635.101497
7,95467,121895.002069
8,95467,15162.288587
10,95467,2600.156909
